session_id,entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration_sec,command_sequence,device_fingerprint,failed_auth_attempts,label,anomaly_type,_geo_km_per_hr
d0929a8af367,dev_ab5f9888,edge_device,2026-06-30 10:44:50.899823,96.242.208.171,Frankfurt_DE,resource_048,certificate,359,"config_change,delete,write,download,read",fw2.1-0f40d7,0,normal,none,
4621bd5d0d13,user_df0bfbcc,user,2026-06-30 10:45:25.315598,13.141.159.216,Moscow_RU,resource_069,biometric,394,"upload,config_change,read,download,config_change,upload",Win11-0bf481,0,normal,none,
9e1121314ceb,user_54489d7e,user,2026-06-30 10:45:56.300872,176.170.174.102,Mumbai_IN,"resource_085,resource_038,resource_107",token,209,"exec,read,write,list,list,download",macOS14-4182c6,0,normal,none,
34b0dadf4ea0,dev_09c9cb1b,edge_device,2026-06-30 10:53:08.655924,185.193.179.61,Delhi_IN,"resource_021,resource_095",certificate,265,"exec,delete,config_change,write,delete,config_change",fw1.8-5e0b0e,0,normal,none,
6bfa63132c3d,user_54489d7e,user,2026-06-30 10:53:50.496894,56.154.89.29,Mumbai_IN,"resource_080,resource_111,resource_074,resource_114",token,398,"upload,upload,config_change,delete",macOS14-4182c6,0,normal,none,
e2ea2b5c04d4,user_54489d7e,user,2026-06-30 10:55:42.392728,10.235.198.183,Mumbai_IN,"resource_080,resource_006",token,142,"read,list,read,upload,upload,list",macOS14-4182c6,0,normal,none,
91dc0e2f9243,dev_09c9cb1b,edge_device,2026-06-30 10:55:58.669245,139.76.76.1,Delhi_IN,"resource_095,resource_021",certificate,244,"download,exec,read,write,config_change",fw1.8-5e0b0e,0,normal,none,
036560852a5a,user_54489d7e,user,2026-06-30 10:56:38.779467,54.169.181.17,Mumbai_IN,"resource_025,resource_085,resource_038",token,298,"list,read,config_change",macOS14-4182c6,0,normal,none,
edfce24c248d,dev_a5ce7ffe,edge_device,2026-06-30 10:56:46.423298,139.83.31.203,Frankfurt_DE,resource_034,certificate,284,"upload,read,exec",fw3.0-adc829,0,normal,none,
003334ec2de5,dev_52556f96,edge_device,2026-06-30 11:00:20.356400,168.229.193.251,Bangalore_IN,"resource_036,resource_107",token,240,"download,download,download,upload,delete",fw2.1-973cb5,0,normal,none,
5548b0f23659,dev_09c9cb1b,edge_device,2026-06-30 11:00:23.917305,138.177.187.226,Delhi_IN,"resource_021,resource_095",certificate,319,"write,exec,list,write,read",fw1.8-5e0b0e,0,normal,none,
aa7d614cad57,dev_a5ce7ffe,edge_device,2026-06-30 11:01:18.291703,58.142.194.21,Frankfurt_DE,resource_065,certificate,327,"list,read,exec,exec,delete,read",fw3.0-adc829,0,normal,none,
66e6c849f6c1,user_d8a3b805,user,2026-06-30 11:03:13.461002,62.155.2.204,London_UK,resource_048,token,392,"config_change,upload,list,write,upload,config_change",Win11-20eae3,0,normal,none,
e5a29e5c713b,dev_09c9cb1b,edge_device,2026-06-30 11:03:25.927628,28.66.93.136,Delhi_IN,resource_021,certificate,204,"write,delete,delete,read,write",fw1.8-5e0b0e,0,normal,none,
cc672fac06d8,user_df0bfbcc,user,2026-06-30 11:03:50.851284,202.162.125.80,Moscow_RU,"resource_009,resource_022,resource_105",biometric,283,"upload,list,upload,read,list,config_change",Win11-0bf481,0,normal,none,
9734e85893cb,dev_1428c6b5,edge_device,2026-06-30 11:06:08.944909,73.5.46.119,Sydney_AU,"resource_084,resource_068",token,323,"read,list,read",fw1.8-52b13f,0,normal,none,
3daf453d0ecb,dev_09c9cb1b,edge_device,2026-06-30 11:07:27.121661,58.255.129.85,Delhi_IN,"resource_021,resource_095",certificate,275,"exec,read,download,config_change",fw1.8-5e0b0e,0,normal,none,
273a4bacdcd0,user_54489d7e,user,2026-06-30 11:09:15.338275,218.106.212.106,Mumbai_IN,resource_006,token,338,"list,exec",macOS14-4182c6,0,normal,none,
23654eb857aa,user_df0bfbcc,user,2026-06-30 11:12:10.245836,209.194.78.72,Moscow_RU,"resource_068,resource_099",biometric,481,"upload,config_change,config_change,list",Win11-0bf481,0,normal,none,
292f5dc9d400,dev_1428c6b5,edge_device,2026-06-30 11:14:51.466573,58.174.73.190,Sydney_AU,resource_068,token,520,"exec,delete,read,read",fw1.8-52b13f,0,normal,none,
c77c5f789591,dev_180f6880,edge_device,2026-06-30 11:16:00.468280,141.175.80.209,Sydney_AU,resource_114,token,159,"upload,write,upload",fw1.8-865418,0,normal,none,
0557340c7ebc,user_df0bfbcc,user,2026-06-30 11:16:35.460915,30.48.135.197,Moscow_RU,resource_017,biometric,200,"list,read,exec,exec",Win11-0bf481,0,normal,none,
8c6485b51ca4,user_9f48adab,user,2026-06-30 11:22:38.309319,39.248.95.188,NewYork_US,"resource_066,resource_097",biometric,316,"list,write,config_change,config_change,upload",Ubuntu22-9ce31d,0,normal,none,
8c716cfb3831,dev_09c9cb1b,edge_device,2026-06-30 11:22:51.056926,172.117.239.126,Delhi_IN,"resource_095,resource_021",certificate,287,"delete,download,config_change,exec,config_change,list",fw1.8-5e0b0e,0,normal,none,
5297ff65ce61,user_54489d7e,user,2026-06-30 11:23:26.482680,124.79.235.229,Mumbai_IN,"resource_085,resource_038,resource_009,resource_081",token,192,"config_change,delete,upload,config_change,read,exec",macOS14-4182c6,0,normal,none,
7dacbf46136b,dev_a5ce7ffe,edge_device,2026-06-30 11:29:38.864281,54.249.211.89,Frankfurt_DE,"resource_065,resource_034",certificate,339,"exec,upload,config_change",fw3.0-adc829,0,normal,none,
4cade4ff841f,user_ff26c9ec,user,2026-06-30 11:31:25.251150,221.24.144.83,London_UK,"resource_046,resource_090,resource_047,resource_021",password,196,"download,exec",Ubuntu22-d43133,0,normal,none,
bc0f2e155739,svc_2f8c9b0e,service_account,2026-06-30 11:33:04.046074,192.231.11.197,London_UK,"resource_011,resource_075,resource_080,resource_077",certificate,292,"config_change,write,download,upload,config_change",svc-node-6dd36b,0,normal,none,
a0fab29ae53c,svc_8e47b6dc,service_account,2026-06-30 11:33:05.527775,173.10.54.38,Moscow_RU,"resource_027,resource_086",certificate,271,"exec,delete,list,download",svc-node-59419d,0,normal,none,
d16b463a269c,dev_52556f96,edge_device,2026-06-30 11:34:05.249210,179.196.77.212,Bangalore_IN,resource_107,token,407,"delete,write,config_change",fw2.1-973cb5,0,normal,none,
eeab81086d6c,dev_1428c6b5,edge_device,2026-06-30 11:34:25.749831,201.207.238.92,Sydney_AU,"resource_104,resource_068",token,305,"exec,write,list,upload,download,list",fw1.8-52b13f,0,normal,none,
7d5b53dcebbd,user_df0bfbcc,user,2026-06-30 11:37:02.666015,216.49.59.152,Moscow_RU,resource_098,biometric,221,"delete,exec,exec",Win11-0bf481,0,normal,none,
05eec3ce673f,dev_a5ce7ffe,edge_device,2026-06-30 11:41:10.764107,78.218.243.102,Frankfurt_DE,resource_110,certificate,223,"read,download,write,upload,exec,exec",fw3.0-adc829,0,normal,none,
6af6a0d3e4bd,svc_8e47b6dc,service_account,2026-06-30 11:41:15.289831,202.230.135.6,Moscow_RU,"resource_034,resource_120,resource_027",certificate,241,"download,exec",svc-node-59419d,0,normal,none,
092a47611962,svc_8e47b6dc,service_account,2026-06-30 11:42:53.045428,27.226.56.96,Moscow_RU,"resource_027,resource_086,resource_034,resource_120",certificate,295,"config_change,write,list,config_change,download,write",svc-node-59419d,0,normal,none,
177086563fd5,dev_09c9cb1b,edge_device,2026-06-30 11:44:42.282762,185.241.199.100,Delhi_IN,resource_095,certificate,417,"write,delete,delete",fw1.8-5e0b0e,0,normal,none,
6afa5d45eac3,dev_ab5f9888,edge_device,2026-06-30 11:45:00.210765,8.90.40.106,Frankfurt_DE,resource_048,certificate,289,"download,delete,exec,config_change,write,config_change",fw2.1-0f40d7,0,normal,none,
162f2a9f664b,user_9f48adab,user,2026-06-30 11:49:18.776828,124.92.153.216,NewYork_US,"resource_015,resource_064",biometric,291,"config_change,download,delete",Ubuntu22-9ce31d,0,normal,none,
dc1fd6cb905d,dev_1428c6b5,edge_device,2026-06-30 11:50:25.188327,58.179.200.63,Sydney_AU,"resource_068,resource_084",token,542,"read,exec,upload",fw1.8-52b13f,0,normal,none,
7d38d0de1bb1,user_54489d7e,user,2026-06-30 11:52:24.037956,100.95.59.222,Mumbai_IN,"resource_091,resource_085",token,356,"download,list,read,delete",macOS14-4182c6,0,normal,none,
5473abf9fbd5,dev_ab5f9888,edge_device,2026-06-30 11:53:38.678484,19.104.35.143,Frankfurt_DE,resource_048,certificate,165,"config_change,download,list,write",fw2.1-0f40d7,0,normal,none,
83abd6971b4d,svc_2f8c9b0e,service_account,2026-06-30 11:54:10.560878,79.87.149.11,London_UK,"resource_077,resource_080,resource_032",certificate,209,"upload,exec,exec,write,download",svc-node-6dd36b,0,normal,none,
af4265a79e13,svc_2f8c9b0e,service_account,2026-06-30 11:56:34.978177,24.116.53.32,London_UK,"resource_077,resource_006,resource_075,resource_011",certificate,238,"config_change,list,download",svc-node-6dd36b,0,normal,none,
4941b2c5aafe,user_5d08b4fd,user,2026-06-30 11:59:44.697774,197.68.13.167,Singapore_SG,resource_063,token,266,"read,delete,download,upload,exec",Win11-899e6b,0,normal,none,
ab72796144c2,dev_1428c6b5,edge_device,2026-06-30 12:05:44.901396,34.42.33.165,Sydney_AU,"resource_104,resource_084,resource_068",token,398,"upload,upload,delete,upload,delete",fw1.8-52b13f,0,normal,none,
a868b567024e,dev_1428c6b5,edge_device,2026-06-30 12:07:30.053556,24.14.246.234,Sydney_AU,"resource_104,resource_084",token,230,"delete,exec,exec,upload,list",fw1.8-52b13f,0,normal,none,
ad744e2121f8,user_54489d7e,user,2026-06-30 12:08:26.492695,124.78.97.88,Mumbai_IN,resource_085,token,366,"download,exec,upload,write,upload",macOS14-4182c6,0,normal,none,
768d9e9fb1ac,svc_2f8c9b0e,service_account,2026-06-30 12:12:28.212103,148.176.115.25,London_UK,resource_032,certificate,255,"read,config_change",svc-node-6dd36b,0,normal,none,
39a6e0309726,svc_2f8c9b0e,service_account,2026-06-30 12:18:32.035401,15.67.108.28,London_UK,"resource_006,resource_032,resource_075",certificate,325,"read,exec,delete",svc-node-6dd36b,0,normal,none,
1fa0fbaadd81,svc_2f8c9b0e,service_account,2026-06-30 12:19:02.213141,195.249.199.70,London_UK,"resource_077,resource_006,resource_011,resource_032",certificate,199,"list,write,list,delete",svc-node-6dd36b,0,normal,none,
d0c2aa94a34b,dev_1428c6b5,edge_device,2026-06-30 12:23:01.575947,45.220.105.104,Sydney_AU,resource_068,token,403,"read,write,delete,upload,upload,delete",fw1.8-52b13f,0,normal,none,
1d2b8b505da9,dev_3d8da41d,edge_device,2026-06-30 12:26:27.888783,163.17.0.108,Mumbai_IN,resource_035,certificate,212,"delete,read,write,delete,download,read",fw1.8-b4dcce,0,normal,none,
04c798660de6,dev_09c9cb1b,edge_device,2026-06-30 12:27:59.186916,139.160.36.206,Delhi_IN,resource_095,certificate,414,"list,read,upload,delete,delete,download",fw1.8-5e0b0e,0,normal,none,
936f119952ac,dev_1428c6b5,edge_device,2026-06-30 12:30:16.689810,107.182.182.82,Sydney_AU,resource_084,token,269,"read,exec,write,download,list,exec",fw1.8-52b13f,0,normal,none,
709284f23038,dev_180f6880,edge_device,2026-06-30 12:40:11.709738,189.249.221.194,Sydney_AU,resource_114,token,454,"upload,config_change,exec,write,config_change",fw1.8-865418,0,normal,none,
b22bb5f18538,dev_1428c6b5,edge_device,2026-06-30 12:41:37.264336,181.99.103.184,Sydney_AU,"resource_104,resource_068,resource_084",token,394,"delete,exec",fw1.8-52b13f,0,normal,none,
a9cdd8efc5d4,svc_8e47b6dc,service_account,2026-06-30 12:42:52.202388,60.246.53.126,Moscow_RU,"resource_086,resource_027,resource_120,resource_034",certificate,418,"upload,read",svc-node-59419d,0,normal,none,
3c6d5b3a94d9,svc_8e47b6dc,service_account,2026-06-30 12:43:38.666490,203.17.118.46,Moscow_RU,"resource_034,resource_120,resource_086",certificate,305,"list,exec,upload",svc-node-59419d,0,normal,none,
771e9b3bd2cd,svc_2f8c9b0e,service_account,2026-06-30 12:44:47.878917,135.30.188.91,London_UK,"resource_006,resource_032",certificate,164,"write,download,delete,upload,config_change,download",svc-node-6dd36b,0,normal,none,
802990af4c2c,dev_09c9cb1b,edge_device,2026-06-30 12:46:18.424700,71.181.205.133,Delhi_IN,"resource_021,resource_095",certificate,215,"delete,config_change,write",fw1.8-5e0b0e,0,normal,none,
0f42f2da2edc,dev_3d8da41d,edge_device,2026-06-30 12:48:11.308087,223.59.204.61,Mumbai_IN,resource_035,certificate,394,"exec,write,write,delete",fw1.8-b4dcce,0,normal,none,
870505bbcf20,svc_8e47b6dc,service_account,2026-06-30 12:52:07.235226,148.53.226.160,Moscow_RU,resource_120,certificate,245,"list,read,upload,list,write",svc-node-59419d,0,normal,none,
6877a79cb062,dev_1428c6b5,edge_device,2026-06-30 12:53:49.245434,104.32.86.197,Sydney_AU,resource_084,token,59,"download,download",fw1.8-52b13f,0,normal,none,
0defb3c27113,user_b3163d00,user,2026-06-30 12:54:08.955849,109.20.160.84,Sydney_AU,login_endpoint,token,2,auth_attempt,unknown,1,anomaly,brute_force,
f43303d9d4d5,user_b3163d00,user,2026-06-30 12:54:10.163276,109.20.160.84,Sydney_AU,login_endpoint,token,1,auth_attempt,unknown,1,anomaly,brute_force,
851dcc06ac98,user_b3163d00,user,2026-06-30 12:54:11.380808,109.20.160.84,Moscow_RU,login_endpoint,token,3,auth_attempt,unknown,1,anomaly,brute_force,
eb460cde6ffa,user_b3163d00,user,2026-06-30 12:54:15.847990,109.20.160.84,Sydney_AU,login_endpoint,token,4,auth_attempt,unknown,1,anomaly,brute_force,
d2430073960a,user_b3163d00,user,2026-06-30 12:54:16.068665,109.20.160.84,Moscow_RU,login_endpoint,token,2,auth_attempt,unknown,1,anomaly,brute_force,
6f06e6c4e364,user_b3163d00,user,2026-06-30 12:54:17.185224,109.20.160.84,Bangalore_IN,login_endpoint,token,3,auth_attempt,unknown,1,anomaly,brute_force,
f8cf02f3916d,user_b3163d00,user,2026-06-30 12:54:18.241314,109.20.160.84,Singapore_SG,login_endpoint,token,3,auth_attempt,unknown,1,anomaly,brute_force,
16d434a38b9d,user_b3163d00,user,2026-06-30 12:54:18.344789,109.20.160.84,Singapore_SG,login_endpoint,token,2,auth_attempt,unknown,1,anomaly,brute_force,
f1e7b780514e,user_b3163d00,user,2026-06-30 12:54:20.726066,109.20.160.84,Mumbai_IN,login_endpoint,token,4,auth_attempt,unknown,1,anomaly,brute_force,
8e5935f99348,user_b3163d00,user,2026-06-30 12:54:20.762117,109.20.160.84,Singapore_SG,login_endpoint,token,3,auth_attempt,unknown,1,anomaly,brute_force,
6d3851171e58,user_b3163d00,user,2026-06-30 12:54:27.409783,109.20.160.84,SaoPaulo_BR,login_endpoint,token,4,auth_attempt,unknown,1,anomaly,brute_force,
30d3af05102a,user_b3163d00,user,2026-06-30 12:54:30.235586,109.20.160.84,Mumbai_IN,login_endpoint,token,4,auth_attempt,unknown,1,anomaly,brute_force,
627d40a78ce3,user_b3163d00,user,2026-06-30 12:54:32.970999,109.20.160.84,NewYork_US,login_endpoint,token,3,auth_attempt,unknown,1,anomaly,brute_force,
7d7e08389a72,user_b3163d00,user,2026-06-30 12:54:33.292952,109.20.160.84,Mumbai_IN,login_endpoint,token,2,auth_attempt,unknown,1,anomaly,brute_force,
8d9cddcf56c5,user_b3163d00,user,2026-06-30 12:54:34.338681,109.20.160.84,Singapore_SG,login_endpoint,token,3,auth_attempt,unknown,1,anomaly,brute_force,
300301e30bdf,dev_09c9cb1b,edge_device,2026-06-30 13:01:42.163801,143.135.172.127,Delhi_IN,resource_021,certificate,47,"exec,exec,download,exec,config_change,config_change",fw1.8-5e0b0e,0,normal,none,
b15f605ed97e,dev_09c9cb1b,edge_device,2026-06-30 13:02:54.020021,15.90.64.211,Delhi_IN,"resource_095,resource_021",certificate,188,"download,config_change,upload,list,read",fw1.8-5e0b0e,0,normal,none,
00da2afaf38c,svc_8e47b6dc,service_account,2026-06-30 13:03:48.227230,114.210.161.128,Moscow_RU,"resource_027,resource_086",certificate,234,"write,list",svc-node-59419d,0,normal,none,
a6864181557f,dev_a5ce7ffe,edge_device,2026-06-30 13:06:43.267203,86.75.239.164,Frankfurt_DE,"resource_110,resource_034,resource_065",certificate,262,"list,config_change,download,list",fw3.0-adc829,0,normal,none,
7a68f975bf5e,dev_1428c6b5,edge_device,2026-06-30 13:13:31.394083,26.42.226.252,Sydney_AU,"resource_104,resource_068,resource_084",token,186,"download,config_change,config_change,config_change,delete",fw1.8-52b13f,0,normal,none,
60f11fddb6a5,dev_a5ce7ffe,edge_device,2026-06-30 13:14:10.253877,174.5.42.134,Frankfurt_DE,resource_034,certificate,283,"download,exec,write,exec,write",fw3.0-adc829,0,normal,none,
e7ce5e13733e,dev_1428c6b5,edge_device,2026-06-30 13:14:54.910527,157.194.71.113,Sydney_AU,"resource_104,resource_084",token,334,"list,list",fw1.8-52b13f,0,normal,none,
2ad27ff9cfd1,dev_1428c6b5,edge_device,2026-06-30 13:17:07.414963,9.35.133.237,Sydney_AU,"resource_084,resource_104",token,393,"delete,write",fw1.8-52b13f,0,normal,none,
8119f5029f48,dev_1428c6b5,edge_device,2026-06-30 13:19:59.488403,153.182.83.19,Sydney_AU,"resource_104,resource_084",token,323,"delete,read,config_change,delete",fw1.8-52b13f,0,normal,none,
68303f59d017,dev_09c9cb1b,edge_device,2026-06-30 13:24:02.183468,161.106.60.254,Delhi_IN,"resource_021,resource_095",certificate,114,"read,delete,exec,upload,write,exec",fw1.8-5e0b0e,0,normal,none,
a9539bd9792e,dev_09c9cb1b,edge_device,2026-06-30 13:25:58.422671,111.94.240.105,Delhi_IN,"resource_095,resource_021",certificate,225,"exec,config_change,read",fw1.8-5e0b0e,0,normal,none,
39a6ee98550e,dev_a5ce7ffe,edge_device,2026-06-30 13:30:44.002281,204.59.104.22,Frankfurt_DE,"resource_065,resource_110",certificate,325,"list,write,list,read",fw3.0-adc829,0,normal,none,
9824e956ba22,dev_ab5f9888,edge_device,2026-06-30 13:36:06.055822,38.118.192.186,Frankfurt_DE,resource_048,certificate,342,"write,config_change",fw2.1-0f40d7,0,normal,none,
047935f9e837,dev_09c9cb1b,edge_device,2026-06-30 13:38:24.006572,132.238.100.102,Delhi_IN,resource_021,certificate,126,"download,config_change",fw1.8-5e0b0e,0,normal,none,
de9b3ad7eac9,dev_ab5f9888,edge_device,2026-06-30 13:44:42.113449,119.86.165.176,Frankfurt_DE,resource_048,certificate,405,"config_change,config_change,config_change,list",fw2.1-0f40d7,0,normal,none,
239a4aea81ff,dev_09c9cb1b,edge_device,2026-06-30 13:46:01.506378,168.251.34.9,Delhi_IN,resource_095,certificate,406,"read,download,download,write",fw1.8-5e0b0e,0,normal,none,
d3962975840d,dev_09c9cb1b,edge_device,2026-06-30 13:48:00.311216,67.168.239.66,Delhi_IN,resource_021,certificate,205,"delete,delete,read,read,upload,write",fw1.8-5e0b0e,0,normal,none,
600a60c10316,dev_1428c6b5,edge_device,2026-06-30 13:49:26.322855,73.203.232.237,Sydney_AU,"resource_068,resource_084,resource_104",token,308,"read,read,config_change",fw1.8-52b13f,0,normal,none,
70919ff927f1,dev_1428c6b5,edge_device,2026-06-30 13:53:53.846893,51.75.40.69,Sydney_AU,"resource_104,resource_068,resource_084",token,269,"download,write,upload",fw1.8-52b13f,0,normal,none,
46ffc95aa215,dev_1428c6b5,edge_device,2026-06-30 13:59:18.032854,87.226.152.193,Sydney_AU,"resource_068,resource_104",token,42,"download,delete,download",fw1.8-52b13f,0,normal,none,
4f4b28bb8d1f,dev_09c9cb1b,edge_device,2026-06-30 14:02:35.206958,216.132.194.194,Delhi_IN,resource_095,certificate,386,"download,write",fw1.8-5e0b0e,0,normal,none,
0cdceabaab6f,svc_8e47b6dc,service_account,2026-06-30 14:04:31.670534,212.55.2.230,Moscow_RU,resource_120,certificate,176,"write,write,list,list,write",svc-node-59419d,0,normal,none,
30a37598254d,svc_2f8c9b0e,service_account,2026-06-30 14:05:47.620692,113.241.4.135,London_UK,"resource_075,resource_006,resource_032,resource_080",certificate,98,"upload,download",svc-node-6dd36b,0,normal,none,
f6d23661cfc8,dev_1428c6b5,edge_device,2026-06-30 14:12:21.698201,149.95.103.62,Sydney_AU,resource_084,token,426,"download,exec,write,upload,write,config_change",fw1.8-52b13f,0,normal,none,
ea68d352e3c0,dev_a5ce7ffe,edge_device,2026-06-30 14:13:20.121309,163.143.250.50,Frankfurt_DE,resource_110,certificate,219,"exec,read,exec",fw3.0-adc829,0,normal,none,
6a01f1b47d6a,dev_09c9cb1b,edge_device,2026-06-30 14:14:01.889079,165.241.210.108,Delhi_IN,resource_095,certificate,118,"exec,list,list",fw1.8-5e0b0e,0,normal,none,
245a193becf9,dev_a5ce7ffe,edge_device,2026-06-30 14:14:18.581592,82.81.227.98,Frankfurt_DE,"resource_110,resource_065",certificate,366,"write,exec,list,exec,config_change,exec",fw3.0-adc829,0,normal,none,
615e44cbefe0,dev_a5ce7ffe,edge_device,2026-06-30 14:17:01.074387,70.170.115.127,Frankfurt_DE,"resource_034,resource_110",certificate,5,"exec,download,write,write",fw3.0-adc829,0,normal,none,
105d797a78f9,dev_3d8da41d,edge_device,2026-06-30 14:18:11.616865,149.113.92.106,Mumbai_IN,resource_035,certificate,46,"upload,write,exec,delete,write,write",fw1.8-b4dcce,0,normal,none,
d8b0b43c75fe,dev_1428c6b5,edge_device,2026-06-30 14:21:24.543339,133.207.109.101,Sydney_AU,"resource_104,resource_084,resource_068",token,326,"write,download,write,config_change,write",fw1.8-52b13f,0,normal,none,
43f2e1e9750b,dev_1428c6b5,edge_device,2026-06-30 14:21:41.491552,101.32.95.9,Sydney_AU,"resource_068,resource_104",token,46,"delete,read,download,delete",fw1.8-52b13f,0,normal,none,
8a5e2de2223b,dev_a5ce7ffe,edge_device,2026-06-30 14:22:53.207182,36.134.86.11,Frankfurt_DE,"resource_065,resource_110",certificate,414,"delete,exec,download",fw3.0-adc829,0,normal,none,
0fb983b10bf7,dev_1428c6b5,edge_device,2026-06-30 14:23:15.200328,169.89.231.201,Sydney_AU,resource_084,token,252,"upload,read",fw1.8-52b13f,0,normal,none,
d08fbc8d5694,dev_1428c6b5,edge_device,2026-06-30 14:25:16.332907,209.85.8.203,Sydney_AU,"resource_104,resource_084,resource_068",token,301,"delete,exec,list",fw1.8-52b13f,0,normal,none,
b0bf91c211c6,dev_1428c6b5,edge_device,2026-06-30 14:28:33.110219,114.94.54.155,Sydney_AU,"resource_104,resource_084,resource_068",token,264,"list,exec",fw1.8-52b13f,0,normal,none,
6ad3b002f96e,dev_3d8da41d,edge_device,2026-06-30 14:29:23.784305,7.53.235.64,Mumbai_IN,resource_035,certificate,63,"exec,list,delete,list,exec",fw1.8-b4dcce,0,normal,none,
ce6db8884cb1,dev_1428c6b5,edge_device,2026-06-30 14:30:15.398268,165.235.34.80,Sydney_AU,resource_084,token,257,"exec,write,download",fw1.8-52b13f,0,normal,none,
c80bdc974486,dev_1428c6b5,edge_device,2026-06-30 14:39:18.945907,61.146.137.149,Sydney_AU,resource_084,token,324,"read,download,upload,list",fw1.8-52b13f,0,normal,none,
660c61610925,svc_8e47b6dc,service_account,2026-06-30 14:39:26.352426,161.61.237.190,Moscow_RU,"resource_120,resource_034",certificate,330,"write,config_change,write,list,exec",svc-node-59419d,0,normal,none,
e9a632c0ba17,dev_a5ce7ffe,edge_device,2026-06-30 14:41:33.338680,34.229.70.49,Frankfurt_DE,resource_065,certificate,169,"list,config_change,exec,list,read",fw3.0-adc829,0,normal,none,
7639336827e6,svc_8e47b6dc,service_account,2026-06-30 14:41:41.288649,121.192.122.46,Moscow_RU,resource_120,certificate,232,"read,delete",svc-node-59419d,0,normal,none,
a78ee157ccef,dev_3d8da41d,edge_device,2026-06-30 14:45:42.833053,103.120.115.94,Mumbai_IN,resource_035,certificate,127,"delete,list,upload,upload",fw1.8-b4dcce,0,normal,none,
fd3de19702cd,svc_2f8c9b0e,service_account,2026-06-30 14:59:41.543848,169.102.77.158,London_UK,resource_006,certificate,344,"read,write,exec",svc-node-6dd36b,0,normal,none,
f93e0fb7bc33,dev_1428c6b5,edge_device,2026-06-30 15:00:45.973547,26.176.179.93,Sydney_AU,"resource_068,resource_104",token,220,"read,download",fw1.8-52b13f,0,normal,none,
7a32c7a41851,svc_8e47b6dc,service_account,2026-06-30 15:02:19.982704,166.59.84.189,Moscow_RU,resource_120,certificate,417,"delete,read,list,read,read",svc-node-59419d,0,normal,none,
318f0cf3c993,dev_1428c6b5,edge_device,2026-06-30 15:07:19.451848,55.130.216.26,Sydney_AU,"resource_084,resource_068,resource_104",token,248,"delete,write",fw1.8-52b13f,0,normal,none,
88911ed4e777,dev_09c9cb1b,edge_device,2026-06-30 15:11:23.439391,204.47.172.164,Delhi_IN,"resource_095,resource_021",certificate,278,"exec,exec",fw1.8-5e0b0e,0,normal,none,
151958c83ebe,dev_09c9cb1b,edge_device,2026-06-30 15:11:36.685468,160.33.143.188,Delhi_IN,resource_021,certificate,114,"upload,download,config_change",fw1.8-5e0b0e,0,normal,none,
9cf07eabe35f,svc_8e47b6dc,service_account,2026-06-30 15:13:07.952296,202.154.224.172,Moscow_RU,"resource_027,resource_034,resource_120",certificate,140,"read,delete,read,upload,download",svc-node-59419d,0,normal,none,
0e2097c56c82,dev_09c9cb1b,edge_device,2026-06-30 15:14:29.252329,79.142.15.108,Delhi_IN,resource_095,certificate,245,"list,list,config_change,delete",fw1.8-5e0b0e,0,normal,none,
461cf5897131,dev_1428c6b5,edge_device,2026-06-30 15:17:59.948616,216.248.35.225,Sydney_AU,"resource_068,resource_104,resource_084",token,223,"config_change,write,read,config_change,read,upload",fw1.8-52b13f,0,normal,none,
f2819c8890b0,dev_09c9cb1b,edge_device,2026-06-30 15:18:59.291181,24.196.228.3,Delhi_IN,"resource_095,resource_021",certificate,338,"list,upload,delete",fw1.8-5e0b0e,0,normal,none,
24023967a70e,dev_09c9cb1b,edge_device,2026-06-30 15:26:52.640057,22.167.135.240,Delhi_IN,"resource_095,resource_021",certificate,264,"list,config_change,write,list,download",fw1.8-5e0b0e,0,normal,none,
866ab86b645e,dev_1428c6b5,edge_device,2026-06-30 15:29:34.072347,82.113.218.198,Sydney_AU,"resource_068,resource_084,resource_104",token,298,"list,read,read,delete",fw1.8-52b13f,0,normal,none,
da88d467f2eb,dev_1428c6b5,edge_device,2026-06-30 15:31:03.733701,222.218.244.60,Sydney_AU,"resource_068,resource_084",token,511,"upload,delete,read,config_change,exec",fw1.8-52b13f,0,normal,none,
e9824675bee5,svc_c0fa647c,service_account,2026-06-30 15:42:15.392203,205.154.3.190,Mumbai_IN,"resource_009,resource_077",certificate,302,"list,list,exec,delete",svc-node-532e46,0,normal,none,
d9de78d5c08a,svc_c0fa647c,service_account,2026-06-30 15:43:23.136461,54.175.254.31,Mumbai_IN,resource_009,certificate,293,"list,config_change,config_change",svc-node-532e46,0,normal,none,
1ccb1c588489,dev_1428c6b5,edge_device,2026-06-30 15:55:44.960409,103.103.75.120,Sydney_AU,"resource_104,resource_068",token,297,"list,download",fw1.8-52b13f,0,normal,none,
ff105938c175,dev_ab5f9888,edge_device,2026-06-30 15:57:32.498663,12.53.171.156,Frankfurt_DE,resource_048,certificate,419,"config_change,exec,download,delete",fw2.1-0f40d7,0,normal,none,
a1095bf701ad,dev_5db0d72f,edge_device,2026-06-30 15:59:09.995185,2.116.125.97,NewYork_US,resource_113,token,211,"delete,write,exec,config_change,list",fw3.0-00192e,0,normal,none,
1d0831d25682,user_5d08b4fd,user,2026-06-30 16:00:18.293627,133.199.241.144,Singapore_SG,resource_020,token,325,"list,delete,list",Win11-899e6b,0,normal,none,
