session_id,entity_id,entity_type,hour_z,resource_novelty,n_resources_this_session,device_novel,geo_km_per_hr,session_duration_sec,cmd_seq_len,failed_auth_attempts,is_cold_start,history_size,ip_failed_5min,ip_unique_entities_5min
972a269d8250,user_b3d9ac2d,user,0.13146249063224824,0.0,3,0,0.0,198,5,0,0,13,0.0,1.0
3b778cd1fde7,user_b3d9ac2d,user,1.1810047796899592,0.0,4,0,0.0,242,3,0,0,14,0.0,1.0
571475e6655a,user_b3d9ac2d,user,1.3992727377627892,0.0,1,0,0.0,329,3,0,0,15,0.0,1.0
2329a414d9a3,user_b3d9ac2d,user,2.9203185328005503,0.0,1,0,0.0,197,2,0,0,16,0.0,1.0
a681a04214ad,user_b3d9ac2d,user,0.15780132680261555,0.0,4,0,0.0,233,4,0,0,17,0.0,1.0
dc2a311cf15e,user_b3d9ac2d,user,2.9833537760996,0.0,4,0,0.0,416,2,0,0,18,0.0,1.0
fde08918e825,user_b3d9ac2d,user,3.3529100621839163,0.0,4,0,0.0,246,5,0,0,19,0.0,1.0
5a77e611b24b,user_b3d9ac2d,user,3.1492203510529087,0.0,2,0,0.0,421,2,0,0,20,0.0,1.0
e35adb998f4c,user_b3d9ac2d,user,1.0815762551299204,0.0,2,0,0.0,21,4,0,0,21,0.0,1.0
4cab46809a6f,user_b3d9ac2d,user,0.7414636452000992,0.0,1,0,0.0,400,6,0,0,22,0.0,1.0
abc30d588aeb,user_b3d9ac2d,user,0.7480208342149524,0.0,1,0,0.0,617,3,0,0,23,0.0,1.0
1be85a8f8bc5,user_b3d9ac2d,user,3.4976294678697797,0.0,3,0,0.0,370,5,0,0,24,0.0,1.0
9dded5e6c706,user_b3d9ac2d,user,0.5968709067276287,0.0,3,0,0.0,283,5,0,0,25,0.0,1.0
061bd9348205,user_b3d9ac2d,user,0.1948199015802956,0.0,4,0,0.0,393,6,0,0,26,0.0,1.0
aa79756652a5,user_b3d9ac2d,user,0.6240613458317532,0.0,3,0,0.0,312,5,0,0,27,0.0,1.0
acf76848fb22,user_b3d9ac2d,user,2.0086643118295604,0.0,1,0,0.0,230,6,0,0,28,0.0,1.0
c1041b109b02,user_b3d9ac2d,user,4.143921007071283,0.0,4,0,0.0,362,3,0,0,29,0.0,1.0
20ac860230f6,user_b3d9ac2d,user,1.18768575621915,0.0,4,0,0.0,101,4,0,0,30,0.0,1.0
2305d08bbf51,user_b3d9ac2d,user,3.3555397023289686,0.0,3,0,0.0,293,2,0,0,31,0.0,1.0
051502cf4af4,user_b3d9ac2d,user,0.08228127031829952,0.0,2,0,0.0,119,4,0,0,32,0.0,1.0
556f3a7e3bfc,user_b3d9ac2d,user,0.06767144116938649,0.0,4,0,0.0,267,5,0,0,33,0.0,1.0
c9ecbfc39f2b,user_b3d9ac2d,user,0.05307422885076808,0.0,2,0,0.0,383,6,0,0,34,0.0,1.0
833541956e4d,user_b3d9ac2d,user,2.4912657362544515,0.0,4,0,0.0,435,2,0,0,35,0.0,1.0
c30bb101913b,user_b3d9ac2d,user,1.0033245905838246,0.0,1,0,0.0,362,5,0,0,36,0.0,1.0
9d271663e3a1,user_b3d9ac2d,user,0.7158992919373408,0.0,3,0,0.0,380,2,0,0,37,0.0,1.0
f125aa544d41,user_b3d9ac2d,user,0.5837741430231478,0.0,4,0,0.0,317,3,0,0,38,0.0,1.0
dd49aa7b3061,user_b3d9ac2d,user,0.22996029966297782,0.0,2,0,0.0,318,5,0,0,39,0.0,1.0
9409115aaf36,user_b3d9ac2d,user,2.240909377437367,0.0,4,0,0.0,151,3,0,0,40,0.0,1.0
3248f62c1094,user_b3d9ac2d,user,1.838941662486821,0.0,1,0,0.0,5,2,0,0,41,0.0,1.0
772ccea17965,user_b3d9ac2d,user,3.055888455574507,0.0,1,0,0.0,167,6,0,0,42,0.0,1.0
dbf62000b019,user_b3d9ac2d,user,1.3052165809492697,0.0,1,0,0.0,206,3,0,0,43,0.0,1.0
7c106d2e8309,user_b3d9ac2d,user,0.9656912784424115,0.0,1,0,0.0,510,2,0,0,44,0.0,1.0
b42b0897a829,user_b3d9ac2d,user,1.1238655148641084,0.0,2,0,0.0,452,6,0,0,45,0.0,1.0
432b66a65ec1,user_b3d9ac2d,user,0.8878233855568578,0.0,2,0,0.0,164,2,0,0,46,0.0,1.0
9a3f7106d637,user_b3d9ac2d,user,0.2342945518913042,0.0,4,0,0.0,284,2,0,0,47,0.0,1.0
f5be8009fd22,user_b3d9ac2d,user,0.37164420290620376,0.0,4,0,0.0,330,4,0,0,48,0.0,1.0
80b2604270f4,user_b3d9ac2d,user,0.968561393046145,0.0,3,0,0.0,187,2,0,0,49,0.0,1.0
f86568c389e9,user_b3d9ac2d,user,1.7976998425130724,0.0,4,0,0.0,179,3,0,0,50,0.0,1.0
46f648d4bd2e,user_b3d9ac2d,user,1.6287598679933135,0.0,3,0,0.0,511,3,0,0,51,0.0,1.0
6dfd23c5393e,user_b3d9ac2d,user,1.1330074739094942,0.0,1,0,0.0,202,3,0,0,52,0.0,1.0
97de0586089a,user_b3d9ac2d,user,1.425694955303724,0.0,3,0,0.0,89,5,0,0,53,0.0,1.0
a573f1b2a714,user_b3d9ac2d,user,0.44266219356111824,0.0,1,0,0.0,347,3,0,0,54,0.0,1.0
4ae948d171fe,user_b3d9ac2d,user,0.059385892628392105,0.0,1,0,0.0,432,6,0,0,55,0.0,1.0
de4480efc764,user_b3d9ac2d,user,0.2069400261303041,0.0,2,0,0.0,318,6,0,0,56,0.0,1.0
bd0f3115591a,user_b3d9ac2d,user,0.30823160264922445,0.0,2,0,0.0,288,2,0,0,57,0.0,1.0
edfddde1efc2,user_b3d9ac2d,user,0.3975705263407563,0.0,4,0,0.0,94,5,0,0,58,0.0,1.0
276b5e32d13d,user_b3d9ac2d,user,2.9608213129828806,0.0,1,0,0.0,292,5,0,0,59,0.0,1.0
35d98c4d43a9,user_b3d9ac2d,user,2.5629110190131548,0.0,1,0,71730.12214977683,292,5,0,0,60,0.0,1.0
0e3532a9a3b8,user_b3d9ac2d,user,0.3025362620833007,0.0,2,0,3503.6636953007196,206,2,0,0,61,0.0,1.0
dc7bce6d5747,user_b3d9ac2d,user,0.20872366240201762,0.0,3,0,0.0,341,4,0,0,62,0.0,1.0
d8a3632e47e8,user_b3d9ac2d,user,0.3737711934809023,0.0,4,0,0.0,182,6,0,0,63,0.0,1.0
3dbcda617308,user_b3d9ac2d,user,0.7416460393103781,0.0,2,0,0.0,361,2,0,0,64,0.0,1.0
21d4207ed50c,user_b3d9ac2d,user,0.058265246441826984,0.0,1,0,0.0,396,4,0,0,65,0.0,1.0
1c3908169110,user_b3d9ac2d,user,0.5631246772453071,0.0,4,0,0.0,15,4,0,0,66,0.0,1.0
51b07ac42bc5,user_b3d9ac2d,user,1.7255621076101935,0.0,4,0,0.0,488,6,0,0,67,0.0,1.0
0d0d4772ca5c,user_b3d9ac2d,user,4.961733787789578,1.0,1,1,1194.7141016165758,1,1,1,0,68,8.0,8.0
00f9b4bf7e2a,user_b3d9ac2d,user,0.2332436091235664,0.0,4,0,389.11157991810177,323,5,0,0,69,0.0,1.0
40a3394d363b,user_b3d9ac2d,user,0.47297178812376395,0.0,1,0,0.0,89,3,0,0,70,0.0,1.0
7011e46364a3,user_b3d9ac2d,user,1.053431013472676,0.0,1,0,0.0,193,3,0,0,71,0.0,1.0
00840978efa2,user_b3d9ac2d,user,1.588635065125728,0.0,4,0,0.0,263,2,0,0,72,0.0,1.0
9aec8deeb7a4,user_b3d9ac2d,user,1.3060226123427843,0.0,3,0,0.0,418,3,0,0,73,0.0,1.0
17b491b385f2,user_b3d9ac2d,user,0.010298740673835497,0.0,1,0,0.0,220,3,0,0,74,0.0,1.0
e911dbc70c2e,user_b3d9ac2d,user,0.4566743787608448,0.0,1,0,0.0,117,2,0,0,75,0.0,1.0
73135303c08d,user_b3d9ac2d,user,4.435731489983624,0.0,1,0,379.80569841430594,4,1,1,0,76,4.0,4.0
2299471edbb5,user_b3d9ac2d,user,0.3282530143228675,0.0,1,0,739.4660372433411,517,4,0,0,77,0.0,1.0
3c223ca3238c,user_b3d9ac2d,user,0.05370622755122038,0.0,4,0,0.0,512,6,0,0,78,0.0,1.0
ebe618989f0c,user_b3d9ac2d,user,3.3277386815606085,0.0,4,0,0.0,249,3,0,0,79,0.0,1.0
37dfeb17dc37,user_b3d9ac2d,user,2.9726558091248148,0.0,4,0,165846.94421628639,249,3,0,0,80,0.0,1.0
61361282fa69,user_b3d9ac2d,user,0.45672507495291054,0.0,3,0,1023.3337409732271,270,3,0,0,81,0.0,1.0
1a476f4a9c16,user_b3d9ac2d,user,0.09091199367699371,0.0,1,0,0.0,374,6,0,0,82,0.0,1.0
fe5632b6fed9,user_b3d9ac2d,user,0.05049231770316731,0.0,4,0,0.0,139,6,0,0,83,0.0,1.0
4d045510538b,user_b3d9ac2d,user,0.16607496675758235,0.0,2,0,0.0,373,5,0,0,84,0.0,1.0
ea317c7cc29a,user_b3d9ac2d,user,0.2620130997138802,0.0,3,0,0.0,429,4,0,0,85,0.0,1.0
0fc4ee72c0f5,user_b3d9ac2d,user,0.3283459118084606,0.0,3,0,0.0,406,4,0,0,86,0.0,1.0
28dc790738a2,user_b3d9ac2d,user,0.20907295720430474,0.0,3,0,0.0,274,3,0,0,87,0.0,1.0
51e454f2296c,user_b3d9ac2d,user,0.42223869203635284,0.0,4,0,0.0,316,2,0,0,88,0.0,1.0
4e2d4b4f92c9,user_b3d9ac2d,user,0.6002541461844039,0.0,4,0,0.0,290,4,0,0,89,0.0,1.0
85fbdda2412c,user_b3d9ac2d,user,0.3482126773012296,0.0,2,0,0.0,262,3,0,0,90,0.0,1.0
c1224ff63870,user_b3d9ac2d,user,0.057921133861037075,0.0,1,0,0.0,242,2,0,0,91,0.0,1.0
b62a9bf2edb6,user_b3d9ac2d,user,3.3917984929203566,0.0,1,0,947.1189667901735,2,1,1,0,92,1.0,1.0
84eb11fdf627,user_b3d9ac2d,user,0.5983940366420124,0.0,3,0,516.4601898464714,370,4,0,0,93,0.0,1.0
aee182eb96e2,user_b3d9ac2d,user,0.5128708972113235,0.0,3,0,78706.9791267145,370,4,0,0,94,0.0,1.0
f79c13e2b8bc,user_b3d9ac2d,user,0.4798302757311446,0.0,4,0,247557.13256229874,425,4,0,0,95,0.0,1.0
d0cd5588175a,user_b3d9ac2d,user,0.12825317643232406,0.0,2,0,0.0,68,2,0,0,96,0.0,1.0
eebfb49fc725,user_bbe95ccb,user,0.09584381549943531,1.0,4,0,0.0,239,2,0,1,0,0.0,1.0
d6797d03cf6b,user_bbe95ccb,user,0.2231870073760151,0.3333333333333333,3,0,0.0,473,2,0,1,1,0.0,1.0
1897b42db877,user_bbe95ccb,user,0.2688207794198611,0.5,2,0,0.0,345,6,0,1,2,0.0,1.0
e9e340962ef3,user_bbe95ccb,user,0.009253707430861874,0.5,2,0,0.0,364,4,0,1,3,0.0,1.0
cf8f72ca6b91,user_bbe95ccb,user,0.2997728882675479,0.0,1,0,0.0,176,2,0,1,4,0.0,1.0
287398d8fb13,user_bbe95ccb,user,0.4095495398449244,0.0,1,0,0.0,144,3,0,0,5,0.0,1.0
a09d11616193,user_bbe95ccb,user,1.3497136586711593,0.0,3,0,0.0,193,2,0,0,6,0.0,1.0
17df1d142b18,user_bbe95ccb,user,2.897907669753004,0.25,4,0,0.0,171,3,0,0,7,0.0,1.0
6ea7d125ce0d,user_bbe95ccb,user,2.702963901293464,0.0,4,0,0.0,281,5,0,0,8,0.0,1.0
95bd2c486ea1,user_bbe95ccb,user,2.0865471950628733,0.0,4,0,0.0,396,3,0,0,9,0.0,1.0
0538b920426d,user_bbe95ccb,user,1.1957712222261774,0.0,4,0,0.0,317,5,0,0,10,0.0,1.0
689036501404,user_bbe95ccb,user,3.003395997650568,0.0,4,0,0.0,337,3,0,0,11,0.0,1.0
465dea727553,user_bbe95ccb,user,2.005600401412719,0.0,2,0,0.0,438,2,0,0,12,0.0,1.0
af1c3a3fe101,user_bbe95ccb,user,1.26395005120265,0.0,1,0,0.0,252,6,0,0,13,0.0,1.0
57dff1ac650c,user_bbe95ccb,user,0.5978895987235342,0.0,4,0,0.0,300,5,0,0,14,0.0,1.0
55ad57e22c9c,user_bbe95ccb,user,1.9899786246395361,0.0,3,0,0.0,310,2,0,0,15,0.0,1.0
01cd62a5265a,user_bbe95ccb,user,0.45045912416450956,0.0,3,0,0.0,405,3,0,0,16,0.0,1.0
4d4db566ff60,user_bbe95ccb,user,0.36159360452253964,0.0,3,0,0.0,377,3,0,0,17,0.0,1.0
61b431b4596d,user_bbe95ccb,user,0.2484613486597634,0.0,2,0,0.0,62,2,0,0,18,0.0,1.0
da6d0c615f26,user_bbe95ccb,user,4.755853351762001,0.0,2,0,0.0,393,5,0,0,19,0.0,1.0
749ae558513e,user_bbe95ccb,user,1.3386161819867193,0.0,4,0,0.0,249,5,0,0,20,0.0,1.0
9b550b5eb588,user_bbe95ccb,user,1.0907120173722855,0.0,1,0,0.0,395,3,0,0,21,0.0,1.0
cff4ee3b5d63,user_bbe95ccb,user,0.6689357711464681,0.0,4,0,0.0,11,6,0,0,22,0.0,1.0
73bddbbc0ba1,user_bbe95ccb,user,1.5558040506216517,0.0,1,0,0.0,343,2,0,0,23,0.0,1.0
a068e92a3212,user_bbe95ccb,user,1.1555675973871493,0.0,4,0,0.0,512,2,0,0,24,0.0,1.0
1fdce1a0ed44,user_bbe95ccb,user,0.379664683512962,0.0,4,0,0.0,235,4,0,0,25,0.0,1.0
758cda348be2,user_bbe95ccb,user,1.3880733020066702,0.0,3,0,0.0,131,2,0,0,26,0.0,1.0
bc58dac49e09,user_bbe95ccb,user,2.0037242490320173,0.0,4,0,0.0,273,2,0,0,27,0.0,1.0
6cbbdbdcfee3,user_bbe95ccb,user,3.257346131516353,0.0,3,0,0.0,167,3,0,0,28,0.0,1.0
5712df20696f,user_bbe95ccb,user,0.6995412212969646,0.0,4,0,0.0,275,5,0,0,29,0.0,1.0
3ce379cca946,user_bbe95ccb,user,0.63049255808546,0.0,2,0,0.0,379,6,0,0,30,0.0,1.0
85d648a9fdbe,user_bbe95ccb,user,2.113844415374553,0.0,4,0,0.0,210,6,0,0,31,0.0,1.0
5a210cd3b6dd,user_bbe95ccb,user,0.03009961843030027,0.0,2,0,0.0,431,5,0,0,32,0.0,1.0
1777ca3ab927,user_bbe95ccb,user,0.11729806528074727,0.0,3,0,0.0,239,4,0,0,33,0.0,1.0
a9456614ab26,user_bbe95ccb,user,0.36878536809902707,0.0,2,0,0.0,297,5,0,0,34,0.0,1.0
bed022c43b47,user_bbe95ccb,user,0.37900782454413434,0.0,4,0,0.0,496,2,0,0,35,0.0,1.0
908c3d05fba2,user_bbe95ccb,user,2.6348026810034493,0.0,2,0,0.0,345,3,0,0,36,0.0,1.0
8984373381af,user_bbe95ccb,user,1.2593812860096592,0.0,1,0,0.0,283,6,0,0,37,0.0,1.0
ef02e34e0a8f,user_bbe95ccb,user,0.2451271190763676,0.0,1,0,0.0,317,5,0,0,38,0.0,1.0
2ba0a17c9a4f,user_bbe95ccb,user,0.9182895728042558,0.0,3,0,0.0,334,3,0,0,39,0.0,1.0
da4abae59c85,user_bbe95ccb,user,1.1718744333743074,0.0,1,0,0.0,374,3,0,0,40,0.0,1.0
e535e2c842ae,user_bbe95ccb,user,1.4266536877982834,0.0,1,0,0.0,307,3,0,0,41,0.0,1.0
cc7395864b46,user_bbe95ccb,user,1.95835722971788,0.0,1,0,0.0,30,3,0,0,42,0.0,1.0
719aba8458be,user_bbe95ccb,user,2.1031734360865912,0.0,1,0,0.0,154,6,0,0,43,0.0,1.0
9a2ccb0d4c8c,user_bbe95ccb,user,2.1797022239562294,0.0,1,0,0.0,251,5,0,0,44,0.0,1.0
85e9dcf620fc,user_bbe95ccb,user,0.5964222996202646,0.0,1,0,0.0,205,4,0,0,45,0.0,1.0
44bc3cfe062f,user_bbe95ccb,user,0.014504499150536318,0.0,3,0,0.0,380,2,0,0,46,0.0,1.0
4998d2c54c4a,user_bbe95ccb,user,2.358425252751313,0.0,1,0,0.0,403,5,0,0,47,0.0,1.0
b36819351d42,user_bbe95ccb,user,0.7151208798807588,0.0,3,0,0.0,249,2,0,0,48,0.0,1.0
282895d45bc9,user_bbe95ccb,user,0.7121420360972089,0.0,2,0,0.0,226,2,0,0,49,0.0,1.0
3f05f627e7b9,user_bbe95ccb,user,0.5875641782820183,0.0,1,0,0.0,220,2,0,0,50,0.0,1.0
39a393fbc40b,user_bbe95ccb,user,1.0819658670909105,0.0,3,0,0.0,226,3,0,0,51,0.0,1.0
7b2b42ebe1a4,user_bbe95ccb,user,1.4699660646304575,0.0,3,0,0.0,301,4,0,0,52,0.0,1.0
82f5394ee61c,user_bbe95ccb,user,1.6045380132165186,0.0,3,0,0.0,210,3,0,0,53,0.0,1.0
db117a60368e,user_bbe95ccb,user,1.2874000738764833,0.0,3,0,0.0,556,3,0,0,54,0.0,1.0
4775f3b3c762,user_bbe95ccb,user,0.36531251004285836,0.0,1,0,0.0,387,5,0,0,55,0.0,1.0
96df83e072a3,user_bbe95ccb,user,0.15309062450352423,0.0,4,0,0.0,314,4,0,0,56,0.0,1.0
61fd898e1120,user_bbe95ccb,user,0.670779201371322,0.0,3,0,0.0,189,3,0,0,57,0.0,1.0
622c134bec52,user_bbe95ccb,user,0.8837695183825914,0.0,4,0,0.0,104,2,0,0,58,0.0,1.0
ae1d38765ecb,user_bbe95ccb,user,2.0267982021736604,0.0,4,0,0.0,22,5,0,0,59,0.0,1.0
b72cf2b26288,user_bbe95ccb,user,0.07651088368282277,0.0,3,0,0.0,376,2,0,0,60,0.0,1.0
5eebd45799e7,user_bbe95ccb,user,0.03429235593003837,0.0,3,0,0.0,125,3,0,0,61,0.0,1.0
5375df5a9b77,user_bbe95ccb,user,0.07096304937178019,0.0,1,0,0.0,393,6,0,0,62,0.0,1.0
b1d250ebc0ae,user_bbe95ccb,user,0.19512243130613896,0.0,1,0,0.0,425,5,0,0,63,0.0,1.0
003af49c59fd,user_bbe95ccb,user,0.14224715421127135,0.0,4,0,0.0,382,3,0,0,64,0.0,1.0
5f265b5223ca,user_bbe95ccb,user,0.4089915373251768,0.0,3,0,0.0,180,5,0,0,65,0.0,1.0
dc0bc68339e9,user_bbe95ccb,user,1.3327087250666982,0.0,4,0,0.0,382,6,0,0,66,0.0,1.0
7e0676ada7d7,user_bbe95ccb,user,0.32111792822657237,0.0,3,0,0.0,255,3,0,0,67,0.0,1.0
8ac284d98634,user_bbe95ccb,user,1.4679847621954438,0.0,3,0,0.0,301,3,0,0,68,0.0,1.0
7421e135b38a,user_bbe95ccb,user,1.9550003169069479,0.0,2,0,0.0,346,4,0,0,69,0.0,1.0
8f060db9e526,user_bbe95ccb,user,2.125932539785924,0.0,2,0,0.0,422,4,0,0,70,0.0,1.0
6c6d3dadbeaf,user_bbe95ccb,user,0.7797389931966114,0.0,1,0,0.0,345,6,0,0,71,0.0,1.0
1966d41e94b9,user_bbe95ccb,user,0.5616686747694543,0.0,3,0,0.0,269,5,0,0,72,0.0,1.0
4e9a77a73092,user_bbe95ccb,user,0.4740071600995338,0.0,4,0,0.0,266,6,0,0,73,0.0,1.0
bf22abbef827,user_bbe95ccb,user,1.235605372051662,0.0,1,0,0.0,90,5,0,0,74,0.0,1.0
aa4eaf03aa44,user_bbe95ccb,user,1.2734171218513435,0.0,1,0,0.0,484,3,0,0,75,0.0,1.0
2892b2034307,user_bbe95ccb,user,1.5586149070388169,0.0,4,0,0.0,382,3,0,0,76,0.0,1.0
cb10d2cb776d,user_bbe95ccb,user,0.5167958068489459,0.0,3,0,0.0,260,3,0,0,77,0.0,1.0
54ddc6eecd63,user_bbe95ccb,user,3.081344270698487,0.0,3,0,0.0,501,5,0,0,78,0.0,1.0
36aa9e240443,user_bbe95ccb,user,2.816086015489039,0.0,3,0,127973.68628627666,501,5,0,0,79,0.0,1.0
4c6dcd9fff89,user_bbe95ccb,user,0.5838312164656053,0.0,4,0,552.8015327009831,5,4,0,0,80,0.0,1.0
eddd8fad279b,user_bbe95ccb,user,0.48503136671328845,0.0,2,0,0.0,511,4,0,0,81,0.0,1.0
01fd990dbe5b,user_bbe95ccb,user,0.6962041964193002,0.0,3,0,0.0,304,5,0,0,82,0.0,1.0
f13e8f639f30,user_bbe95ccb,user,0.8202172362630589,0.0,1,0,0.0,311,6,0,0,83,0.0,1.0
8730ca4eeaa3,user_bbe95ccb,user,0.19643141767906538,0.0,4,0,0.0,281,6,0,0,84,0.0,1.0
2213068e540b,user_bbe95ccb,user,6.836025367071769,1.0,1,1,1235.6865972810037,2,1,1,0,85,7.0,7.0
c837bddc68a8,user_bbe95ccb,user,0.5369281707647008,0.0,1,0,1720.0496485508172,344,2,0,0,86,0.0,1.0
50ed9a89c941,user_bbe95ccb,user,0.10024992521763934,0.0,1,0,16695.22100924495,4,1,1,0,87,3.0,3.0
21d70a0541e0,user_bbe95ccb,user,0.2280935618677135,0.0,3,0,22361.31101359361,414,4,0,0,88,0.0,1.0
bfdb957f2beb,user_bbe95ccb,user,1.1638484621498102,0.0,4,0,0.0,288,2,0,0,89,0.0,1.0
b45aa11ca71a,user_bbe95ccb,user,4.8196730713252895,0.0,1,0,1301.7536720934636,2,1,1,0,90,1.0,1.0
5b21179fdf37,user_bbe95ccb,user,3.851019274427175,0.0,1,0,24763540.16279251,5,1,1,0,91,2.0,1.0
1942fdd05e69,user_bbe95ccb,user,3.2901275400435326,0.0,1,0,22682030.810368963,3,1,1,0,92,3.0,1.0
a5935d7f09fe,user_bbe95ccb,user,2.912193387676442,0.0,1,0,3042464.5404410707,3,1,1,0,93,4.0,1.0
0430842214b8,user_bbe95ccb,user,2.6348435875025213,0.0,1,0,30797303.34379414,4,1,1,0,94,5.0,1.0
444e3b98a2ed,user_bbe95ccb,user,2.4197892091660846,0.0,1,0,12991557.439991388,1,1,1,0,95,6.0,1.0
343d7ad42817,user_bbe95ccb,user,2.2464884884912837,0.0,1,0,10529073.810052443,3,1,1,0,96,7.0,1.0
6e72a5bea231,user_bbe95ccb,user,2.1027982143549715,0.0,1,0,24316894.070656996,1,1,1,0,97,8.0,1.0
fcd09f1330ec,user_bbe95ccb,user,1.9810166484818295,0.0,1,0,20371685.295875486,3,1,1,0,98,9.0,1.0
be8b82b660a5,user_bbe95ccb,user,1.8759904732763293,0.0,1,0,4316960.153141618,3,1,1,0,99,10.0,1.0
cc0f383653b7,user_bbe95ccb,user,1.7841231304301468,0.0,1,0,0.0,3,1,1,0,100,11.0,1.0
4680514f82a8,user_bbe95ccb,user,1.7028175294313936,0.0,1,0,3286219.77733289,3,1,1,0,101,12.0,1.0
b54da9ef188d,user_bbe95ccb,user,0.7676829707177631,0.0,3,0,512.2580399493628,384,5,0,0,102,0.0,1.0
17e3a89128d4,user_bbe95ccb,user,0.4719528358840528,0.0,3,0,0.0,335,3,0,0,103,0.0,1.0
d826b29ab344,user_bbe95ccb,user,0.12774633452119302,0.0,4,0,0.0,179,4,0,0,104,0.0,1.0
4bdae5867a69,user_bbe95ccb,user,1.1155926037629817,0.0,3,0,0.0,252,3,0,0,105,0.0,1.0
4910d10fd80e,user_bbe95ccb,user,0.46803463524878225,0.0,1,0,0.0,458,3,0,0,106,0.0,1.0
baf62828acf7,user_bbe95ccb,user,0.011682799774249884,0.0,3,0,0.0,367,5,0,0,107,0.0,1.0
063113a18369,user_bbe95ccb,user,0.0651328430023232,0.0,2,0,0.0,153,3,0,0,108,0.0,1.0
fa403b021c6f,user_bbe95ccb,user,0.7775909596933842,0.0,1,0,0.0,203,4,0,0,109,0.0,1.0
681762163455,user_bbe95ccb,user,0.527415916599648,0.0,4,0,0.0,435,3,0,0,110,0.0,1.0
82490518eda7,user_bbe95ccb,user,0.8935113259121243,0.0,1,0,2257.5550562647654,2,1,1,0,111,9.0,9.0
6ff9f7b063e2,user_bbe95ccb,user,1.0112928901953215,0.0,2,0,938.933959627388,301,6,0,0,112,0.0,1.0
61aeac27f84e,user_bbe95ccb,user,0.7019071737138488,0.0,3,0,0.0,379,5,0,0,113,0.0,1.0
717b3292bac5,user_bbe95ccb,user,0.3798138833227048,0.0,4,0,0.0,298,4,0,0,114,0.0,1.0
63e4857990b8,user_bbe95ccb,user,0.0019197173923142662,0.0,2,0,0.0,246,5,0,0,115,0.0,1.0
9f5c8ab2d881,user_cc200b86,user,0.8997484118992782,1.0,1,0,0.0,302,2,0,1,0,0.0,1.0
af8ebc3d2b43,user_cc200b86,user,0.7608285662157367,1.0,1,0,0.0,305,4,0,1,1,0.0,1.0
6e1cee683372,user_cc200b86,user,0.7376752586018133,1.0,1,0,0.0,258,6,0,1,2,0.0,1.0
db8c2b3e9e83,user_cc200b86,user,1.1555555555555568,1.0,1,0,0.0,638,3,0,1,3,0.0,1.0
405f601cbe62,user_cc200b86,user,3.229162630190686,1.0,1,0,0.0,461,4,0,1,4,0.0,1.0
937c633ca24a,user_cc200b86,user,3.622075120452843,1.0,2,0,0.0,240,2,0,0,5,0.0,1.0
74457aad9d5d,user_cc200b86,user,0.42731985629849945,0.0,1,0,0.0,303,5,0,0,6,0.0,1.0
a982181710ff,user_cc200b86,user,1.2491068093746982,1.0,2,0,0.0,209,2,0,0,7,0.0,1.0
94972b7f233a,user_cc200b86,user,2.053910503752917,0.0,1,0,0.0,470,2,0,0,8,0.0,1.0
94041715d6e5,user_cc200b86,user,5.573665789680632,0.3333333333333333,3,0,0.0,540,3,0,0,9,0.0,1.0
efea5d44816e,user_cc200b86,user,0.36851365728799196,0.0,2,0,0.0,527,2,0,0,10,0.0,1.0
4f0e092dc6a4,user_cc200b86,user,1.2809988675746296,0.25,4,0,0.0,49,3,0,0,11,0.0,1.0
65b05f41d752,user_cc200b86,user,1.7401247895103569,0.0,2,0,0.0,373,5,0,0,12,0.0,1.0
7ba69a1a535a,user_cc200b86,user,1.8256279954224452,0.0,4,0,0.0,273,2,0,0,13,0.0,1.0
46c7b99e0b1a,user_cc200b86,user,1.9240307876243183,0.0,2,0,0.0,227,5,0,0,14,0.0,1.0
3a53be7ee430,user_cc200b86,user,3.6172590125446824,0.0,2,0,0.0,335,6,0,0,15,0.0,1.0
4d660e4be65e,user_cc200b86,user,0.6847543689143654,0.0,3,0,0.0,506,2,0,0,16,0.0,1.0
efdf738e97d1,user_cc200b86,user,2.135845654524884,0.0,1,0,0.0,248,4,0,0,17,0.0,1.0
bfff91febfcf,user_cc200b86,user,2.0972337046096285,0.0,3,0,0.0,268,3,0,0,18,0.0,1.0
e1241b07e8a7,user_cc200b86,user,2.1459787171816997,0.0,4,0,0.0,71,5,0,0,19,0.0,1.0
6aec98da26cb,user_cc200b86,user,2.487412540967485,0.25,4,0,0.0,347,4,0,0,20,0.0,1.0
f1f6393b11fd,user_cc200b86,user,2.2606968440906186,0.0,4,0,0.0,272,4,0,0,21,0.0,1.0
841449f143e1,user_cc200b86,user,0.40211026873657746,0.0,4,0,0.0,154,2,0,0,22,0.0,1.0
32c209be7741,user_cc200b86,user,1.2376566261537076,0.0,4,0,0.0,293,2,0,0,23,0.0,1.0
95ec419d724f,user_cc200b86,user,0.45932590266399503,0.0,1,0,0.0,385,4,0,0,24,0.0,1.0
4fdb11d4b0dc,user_cc200b86,user,1.3155636427579858,0.0,1,0,0.0,259,2,0,0,25,0.0,1.0
1e8c6918809c,user_cc200b86,user,0.8269862992738266,0.0,1,0,0.0,362,6,0,0,26,0.0,1.0
d40940a43b7e,user_cc200b86,user,1.1498927388201963,0.0,4,0,0.0,293,4,0,0,27,0.0,1.0
5528c69688a2,user_cc200b86,user,5.382705237374077,0.0,1,0,0.0,333,2,0,0,28,0.0,1.0
