session_id,seq_risk_score,has_sequence_score
1e9c3b142fcf,4.7215664e-07,1
59f9d022af3a,4.1650415e-07,1
7506a56466be,7.005904e-07,1
ddb9025ea68d,4.525277e-07,1
da2582ca0919,4.3021075e-07,1
145bfcc60a13,2.8747743e-07,1
25855a23d1e1,3.9893183e-07,1
2dee1e91d518,5.2689046e-07,1
0ebf3f7cbd6c,5.10543e-07,1
51c1498bef7a,4.870177e-07,1
d88a0cb0da69,3.0858848e-07,1
c65719690705,2.932831e-07,1
f0407e5b36ea,2.0038343e-07,1
4f826adb0426,3.203725e-07,1
7ab21508b062,3.0864214e-07,1
f3062286e1e5,2.8913308e-07,1
99ecd8592734,3.969776e-07,1
ea9ad95e6cbd,7.1952326e-07,1
a9db1b2f501f,7.420188e-07,1
4b4cb350898a,6.589628e-07,1
a85e9b62f4a4,8.497799e-07,1
ac8f49f833a6,6.868245e-07,1
4163496f3a76,6.1088247e-07,1
cea3b5adb67c,5.7597737e-07,1
3a781b5693c8,3.912593e-07,1
d57b1df423ef,5.537645e-07,1
b38a0759a275,8.466325e-07,1
1e74b3999351,8.281468e-07,1
270fd90857ea,8.123525e-07,1
8dacf3c1f906,7.2322666e-07,1
e2beabba742e,8.481615e-07,1
b9e5e47d271e,6.193711e-07,1
44573d8194d2,8.4721336e-07,1
f70e43848171,6.998429e-07,1
ac7a75fb96e8,6.7483455e-07,1
8e01541e5fc4,6.7395706e-07,1
d18833e0eaf4,3.7513516e-07,1
37b65f6d802a,4.512909e-07,1
f5c98b818154,3.771794e-07,1
e9e32b93d966,6.4505224e-07,1
82b14dc0704e,1.00655e-06,1
e9eb909225d9,5.3814654e-07,1
0ff03036fe34,7.003412e-07,1
b4fdb998ce4a,6.23111e-07,1
9ae907880cf8,4.427999e-07,1
f1778dac3a0a,4.8131056e-07,1
d4cda65812bd,6.312176e-07,1
02a66b1519c9,7.6264075e-07,1
44b257bacb69,1.4639174e-06,1
56d0e0a6720d,1.1876009e-06,1
4f1620139b11,1.2567092e-06,1
1765c0591b3f,1.1168917e-06,1
abd1967b3667,1.2864248e-06,1
eb342a077814,8.0607833e-07,1
664f9dea6b00,9.796724e-07,1
42ddb03ca0b6,7.7250854e-07,1
9e82272a7096,5.9628906e-07,1
0ef5a124d7e4,7.4405324e-07,1
d04e00ff299c,4.592037e-07,1
553571042174,2.517903e-07,1
81a3d4c0d8b3,5.6978627e-07,1
66fc129d79f2,4.6348697e-07,1
b042361e1f94,6.2797005e-07,1
66fc2cb461fa,6.4137095e-07,1
e96b5fbffb82,5.997314e-07,1
57122b07bef2,8.77232e-07,1
c4bd8d6dd8bb,7.7686553e-07,1
6da1651cbca7,6.596848e-07,1
8fe19109275f,5.3238574e-07,1
d85342916041,6.117365e-07,1
34762f4962a6,9.265994e-07,1
00a4fee76449,7.992116e-07,1
797658310c61,6.0231656e-07,1
8e3664915f6b,7.0835074e-07,1
819b0f15c4cc,6.8560604e-07,1
39d7242575cf,4.5139672e-07,1
ad4138d2a13b,5.488615e-07,1
2c01cbed6533,5.032598e-07,1
247bfa7856c0,6.006816e-07,1
3721dca4ea25,4.2822157e-07,1
a9e49eb01089,6.4692114e-07,1
d5fe1533cde2,6.781239e-07,1
13641c9489bd,5.5808476e-07,1
ae7f330e9481,5.6257534e-07,1
47d1af24f7a9,3.861094e-07,1
dc78ee32cd2a,5.161545e-07,1
eddae6930818,5.022992e-07,1
62a77b1ce4bb,6.4845386e-07,1
b656361fe5dd,8.642535e-07,1
833c453e9ecf,7.063475e-07,1
8d008e98ea1c,7.4655475e-07,1
30a759ef70a9,8.605406e-07,1
aaf190536b22,7.3024165e-07,1
46d07fedcc86,9.0539936e-07,1
f744c197d53b,7.1469304e-07,1
423d3baee854,6.680224e-07,1
2b85ba14e387,8.344605e-07,1
d6e534e5356f,5.138687e-07,1
1d98c2842c05,6.2000066e-07,1
90d6fd40d433,4.2934963e-07,1
b00932ae8264,6.590158e-07,1
56c187b1cbba,5.676505e-07,1
19e47391306d,4.2267405e-07,1
8ae5e52ae493,5.2213386e-07,1
5823bab36d03,4.6756662e-07,1
ba0af750c0bf,4.5958467e-07,1
e1aec1f0d7b9,7.579612e-07,1
ae9e93333a09,2.767336e-07,1
be47678ef86d,2.6563146e-07,1
1f8bc0f9499f,3.7966203e-07,1
9dafa971e1c4,4.420926e-07,1
6edbbd9dfb6e,4.990918e-07,1
ff420b80db4a,3.8045314e-07,1
7c0a97c400b5,1.0151853e-06,1
6538d4ec8739,1.1394906e-06,1
d2420bd4a09b,1.1110706e-06,1
1931b2013481,9.578614e-07,1
202363dcd9ce,7.271998e-07,1
7c60f07defc3,4.3032492e-07,1
59fd9cbc10da,2.4324794e-07,1
5abe55cb5f72,3.6474083e-07,1
4801d4b58430,5.086446e-07,1
37517bf58d46,6.185562e-07,1
a868b2caf1f4,2.9099724e-07,1
42cbc9558402,3.434648e-07,1
18f5ea32b60b,3.4110056e-07,1
87f4abeae64f,3.9901474e-07,1
96a94523d261,4.4311918e-07,1
59f94ccbb11d,5.861665e-07,1
bd8c6ee56c8b,9.182936e-07,1
617a0d6180d7,3.4814758e-07,1
ae99a8abe50c,7.6943127e-07,1
86fc02fd8524,1.0164374e-06,1
9da7a4540a3b,9.826849e-07,1
5fef5f97ccd0,7.413193e-07,1
ef881ba3f6d1,7.434613e-07,1
6278c6ad403d,5.199557e-07,1
5b1707b3bc6a,6.55316e-07,1
624e8aa967f3,3.397163e-07,1
dae8d051298b,5.3166707e-07,1
29e90b0855c4,3.3877643e-07,1
90fb9a09c5a1,4.8655824e-07,1
10fa36c312aa,4.5736496e-07,1
30c66163f1c0,8.497389e-07,1
77923850b933,8.38956e-07,1
9cef8147a250,8.2278825e-07,1
210f6abf946f,9.4959984e-07,1
1e63e3d4fbc2,8.820718e-07,1
f32b7a033c54,8.235665e-07,1
d06b76fe0b1a,9.0986555e-07,1
c4a077509b6c,9.660486e-07,1
617209e65516,9.17412e-07,1
0e377a266160,9.8268e-07,1
1630cb062ae6,7.4919893e-07,1
245188329d8f,6.5815334e-07,1
d7560f31429d,5.240737e-07,1
7db4fde1ed93,3.976455e-07,1
5393657f78e9,5.6230675e-07,1
9433a4869f92,6.917144e-07,1
d5b5b2f5bc1b,7.297918e-07,1
d196bd1f121c,9.3899416e-07,1
2553c57e643a,8.593764e-07,1
b1776588d818,7.813684e-07,1
74005b3f21c3,6.588121e-07,1
18bdaf4baf0e,5.7252066e-07,1
b9fd0fc16ca1,4.8308425e-07,1
8cbbc58fedbb,4.807955e-07,1
66178f1548f7,5.150713e-07,1
6df2e0fc7fcb,7.807111e-07,1
1a942c9ac903,7.646823e-07,1
be873b804433,5.9452503e-07,1
944aa8662517,8.611795e-07,1
ad9dd04ee227,8.025218e-07,1
655ed10fcb04,6.52767e-07,1
74925f149e85,5.5949465e-07,1
26a34d0ee24b,5.130452e-07,1
89b797c6362c,5.6561345e-07,1
0ad2c96a28d5,7.327525e-07,1
45f2d272f243,8.025103e-07,1
7b880c7094f0,7.2806637e-07,1
28f8be25555d,8.049099e-07,1
18fba199c2b6,4.6819346e-07,1
0b864da9f3c2,6.3321045e-07,1
8547d2e508fe,7.9782046e-07,1
0d94bd71c155,5.888333e-07,1
3d495c7e24a2,3.9995885e-07,1
ff71cdbcb7ab,7.9782467e-07,1
5d57d98a7077,6.882293e-07,1
e233a5e92a62,1.046786e-06,1
e6c3d86f99a9,1.2561347e-06,1
61e0b7ebfbf2,1.0399577e-06,1
b0de8acf6fbc,8.440286e-07,1
621ef22513aa,6.021101e-07,1
0364ff4fcdb6,3.446908e-07,1
ec511b8a2fee,3.1448738e-07,1
f80171a91581,4.2349885e-07,1
93b87762fdfd,6.0480926e-07,1
8cf4f6c2b471,6.710243e-07,1
9f42442b1ed6,5.5944395e-07,1
4276766bd42c,4.6025596e-07,1
be07d975671c,6.5772974e-07,1
1aeb68e19744,6.403858e-07,1
1b79d4719c9f,8.371749e-07,1
f4b31c496fcd,1.0088361e-06,1
5bf33c338589,6.9869435e-07,1
93249885a3fb,9.1204805e-07,1
97f6f29f5843,4.131596e-07,1
8f1411a7c8a8,3.1677433e-07,1
3c2513af7fea,4.71529e-07,1
dc472a84f18c,7.721242e-07,1
8e8a4f6789ac,9.247238e-07,1
e436f61df0ae,8.56722e-07,1
d1662bb02334,6.7036916e-07,1
e2087da97d3e,6.5822286e-07,1
4a1f67de46f4,2.90606e-07,1
cb5532c06d72,9.828616e-07,1
458866f6f604,1.0289533e-06,1
2868e2166ea1,7.606091e-07,1
e28194c1176a,5.275336e-07,1
35c978a7832e,3.8816037e-07,1
c3a6778d3d34,4.2539708e-07,1
d0bf59f72c64,9.046075e-07,1
516e854f6501,6.159387e-07,1
38a3fc4a09a1,3.4259088e-07,1
936de0a4c80a,4.1902666e-07,1
4a19b729ad57,1.5426028e-07,1
09ec60469575,2.2939777e-07,1
4223a4901e2d,3.145055e-07,1
940553f2bc9b,6.854354e-07,1
f6aa52cc0fa9,8.4875796e-07,1
7ebf3737fe6a,8.477888e-07,1
4916919f6f2b,1.1590829e-06,1
ab0ab33bf6a3,1.039241e-06,1
2b7c228a723b,8.034345e-07,1
97b3c6ec3735,6.096992e-07,1
9020245846c5,6.9397254e-07,1
6a3acf11aa02,7.541138e-07,1
5589585f8511,8.1434865e-07,1
da9b0112a503,8.793452e-07,1
c35e10fdb9d0,7.788969e-07,1
5ec2f6dd2f8a,5.9337805e-07,1
02c667ad5187,5.0131786e-07,1
296286d3b825,8.524839e-07,1
f6cc65b26c54,7.985057e-07,1
997728ce6127,7.3154996e-07,1
95f3dce9fef7,6.908997e-07,1
5b4fa80cb178,7.312306e-07,1
82660b8b90cd,4.2983623e-07,1
d7466103f511,2.8211724e-07,1
09c3e1c76f42,4.782327e-07,1
4bc6dcd15b35,4.8651845e-07,1
ee1b5b58a926,3.586827e-07,1
fd79835c0aad,3.0515932e-07,1
d2300d64e7be,3.9583978e-07,1
0f2cc69cb771,6.617332e-07,1
ad6a661ca699,7.9571373e-07,1
a56cfdd2f32f,7.108484e-07,1
ab70c4d86e8f,7.8420425e-07,1
9589a20ceb84,1.0753013e-06,1
e1df9fe63e77,1.0537284e-06,1
c1104c67774e,1.0518086e-06,1
77d92c9815c0,7.3127245e-07,1
05d8de054381,6.5225754e-07,1
928e7a31f146,3.1912748e-07,1
b62d82d12d16,3.5536453e-07,1
91ee4383840e,4.2297958e-07,1
1ce28349bdd3,4.624905e-07,1
8c3bca3982bd,3.460932e-07,1
a0b1a0de8c8d,4.008695e-07,1
8a9d71760a2b,1.8706531e-07,1
7d3738e8bb01,2.081947e-07,1
44981a60fca8,5.531705e-07,1
9276df797d5f,3.1075416e-07,1
c24cff7b4ee4,4.747275e-07,1
7650b63cf5a4,2.6862764e-07,1
1ea3231216a4,1.8946133e-07,1
3945cf7ac71e,1.988963e-07,1
c6b2265c6b4e,6.203742e-07,1
e9c625449360,6.581024e-07,1
ca49de8ba6ae,7.398559e-07,1
94d46931583b,9.772916e-07,1
51c4e0cd25d8,7.747026e-07,1
13e5aa113c33,6.895075e-07,1
abeecfee6e61,5.435725e-07,1
928f12b26d0f,4.090819e-07,1
1e99eaae9a07,4.948012e-07,1
a3e25a6efdb2,6.371051e-07,1
78f98a10905e,4.677655e-07,1
6ae8513adc29,5.899341e-07,1
e70e4cbad582,9.707103e-07,1
2400d16ce33f,6.973535e-07,1
5e7668b68e7b,9.756777e-07,1
65cc945fe3f5,1.0250825e-06,1
e6ef2205d39e,1.0552083e-06,1
66c202c4447b,7.73891e-07,1
4501ffca6bcc,8.065905e-07,1
f6e5796318d9,6.175937e-07,1
53b7c2594de9,8.7174953e-07,1
f9ae9d20a1dd,4.359723e-07,1
f786181a2b21,1.0773377e-06,1
76179977a023,9.53284e-07,1
2dc87f089a4b,7.346585e-07,1
c07f4a9866b9,7.751154e-07,1
732d1015b02d,7.6411214e-07,1
2bbb084bee5b,7.5126917e-07,1
dfc9ba361b10,6.752701e-07,1
6c51df2f3d73,6.370941e-07,1
62f7238f5b64,7.7704516e-07,1
e6aa656a48ab,5.5962164e-07,1
e671ed935ace,3.6645824e-07,1
894e78e852a1,6.833752e-07,1
f7505822949d,4.8025305e-07,1
1e9039775d8d,3.481254e-07,1
ec12fb4c6c85,4.2079677e-07,1
c0e6dce669e0,6.0283526e-07,1
0510e40ddde7,6.455189e-07,1
fcd99551be07,0.0013500006,1
aadcc7583856,0.0013501891,1
d064cb7aaeb6,0.0013514232,1
e951f22e1fea,0.0013492618,1
e152947eff48,0.0013402896,1
ce4c3ed918ce,1.1842815e-06,1
a4d5f78bf0b9,1.0169307e-06,1
fb442236c3b9,9.3522664e-07,1
f41a1b2c1dad,9.2392867e-07,1
e26578745b9f,4.5093705e-07,1
0b4497771391,5.6383266e-07,1
8c9beb968538,4.429909e-07,1
7251ea05ef38,5.317403e-07,1
a8e6a9a8c927,9.0964426e-07,1
fe521b7f7b08,5.076686e-07,1
1fe26e7752ae,4.108156e-07,1
4553dccd96a3,3.0494738e-07,1
cd9d174bf42a,3.1631185e-07,1
85c2e0584f8e,2.9808243e-07,1
955364d3db0c,2.1721509e-07,1
f47e2a93b2c5,3.8459285e-07,1
04530b30b6e5,3.5872722e-07,1
d88d5d429c8a,6.200532e-07,1
9da991f1df5f,7.961552e-07,1
691b66a57b40,8.8069675e-07,1
aa3311453c52,5.087847e-07,1
2c00df16ae01,7.106729e-07,1
d5510f5d2a6c,4.561399e-07,1
ed67e1d61aab,7.4892273e-07,1
df3f2ee1a35e,6.8518125e-07,1
d5fbebf143c6,1.0053593e-05,1
c1944f0990e6,1.0287613e-05,1
5f5ddd15db7d,9.407738e-06,1
753c83f3452f,6.8241798e-06,1
06f22cdc617f,1.4173744e-05,1
a901e3f58a6f,1.1269399e-05,1
eab13db71c32,1.2030441e-05,1
dcd22ac2d78c,8.2205015e-06,1
36842ceb2b2c,3.6028093e-06,1
15c214212c46,3.0389933e-07,1
57a189d438d4,4.4070737e-07,1
09fbfd64fc37,4.608519e-07,1
d9a29f716f2e,5.870778e-07,1
fbeb68dd6c9e,6.6410763e-07,1
8acfc9e50181,6.1224887e-07,1
6b1a6f327cc0,8.7342806e-07,1
3d83b0efc1e2,1.1296617e-06,1
e0000e18c427,8.1607516e-07,1
ab3cb8f54843,9.066503e-07,1
d83cb71576fe,8.2009905e-07,1
b6d55da26252,9.4895836e-07,1
0a64ee6941be,6.756397e-07,1
612f45abb73a,8.976209e-07,1
571f0a9811fb,6.336775e-07,1
793235c09695,6.7091065e-07,1
8a446afcd2ee,6.811041e-07,1
a8d6641bd553,8.5605933e-07,1
f9611da81d9c,7.258196e-07,1
bc7fd974d292,7.3193206e-07,1
0f0f1820748e,7.5202263e-07,1
94ed8e899247,7.5174484e-07,1
ec98af03dc8d,5.3746567e-07,1
c0f452b83cad,7.3713585e-07,1
72af37a914a0,4.075202e-07,1
a15cb95384ec,4.943484e-07,1
cb9170114dc7,3.995138e-07,1
7e9d5e843cab,4.185661e-07,1
54edb721714e,6.5499324e-07,1
c71b1374b2f2,2.3856992e-07,1
d6f258e5b6dc,4.3997727e-07,1
076bd73d42f0,4.2481585e-07,1
573257550978,5.179133e-07,1
066d53b1350c,4.7525543e-07,1
636e2d7357e1,5.698726e-07,1
a503c2e2e4a0,3.907285e-07,1
98a4af24cd28,4.75919e-07,1
c5f7091f51fc,5.517149e-07,1
f1267d77babe,6.9059854e-07,1
c45c24b99e74,7.0005433e-07,1
2ed9305dd290,6.0236306e-07,1
7a15875569b7,4.5144628e-07,1
475fcd299106,4.823123e-07,1
6bcd866949de,3.7279028e-07,1
b5d63b2af488,5.472618e-07,1
a47bc317bddf,6.008265e-07,1
12ad311f37a2,5.7942776e-07,1
b6e7320024c0,7.282187e-07,1
6089cd8252fa,7.8887416e-07,1
ee9dbed6bc33,6.621958e-07,1
84b475882ffe,9.1241236e-07,1
6b27c24ce124,6.6887156e-07,1
37a7693b849b,4.538098e-07,1
d42d66e5b622,4.5541705e-07,1
871ca292b6ec,3.4489986e-07,1
0226604c584e,4.0905005e-07,1
d72d529a468e,3.4278014e-07,1
0d931a5ef885,7.088336e-07,1
7ab0baca3dfc,5.368284e-07,1
5413629ae97b,4.015095e-07,1
c54d77f65401,4.504137e-07,1
5e5d226c673d,5.5835926e-06,1
29c8a719a255,5.733285e-06,1
43d47103dc61,5.9515064e-06,1
b5278d8ae50e,6.1462274e-06,1
e748e5c912b1,6.327484e-06,1
aee5a6a77f1e,5.875807e-07,1
20cbc3818c46,5.163987e-07,1
183a66742db7,4.8864086e-07,1
85a337415cc7,7.5130674e-07,1
93cc0846bcf8,8.315814e-07,1
d9d9b7cf5aae,7.985554e-07,1
37b288867b3c,8.358442e-07,1
475672d6c6a3,6.7597585e-07,1
5260a539b81e,6.5404237e-07,1
17c00ed1fdbf,3.9652502e-07,1
d56d07e48e89,4.07575e-07,1
07eba32a2bd5,3.8856086e-07,1
c81e43899d3b,4.814319e-07,1
ae29bde57134,6.574659e-07,1
ba8d09b295cc,9.4958136e-07,1
000b662ffbc8,9.3276657e-07,1
e45ae13942aa,1.03928e-06,1
f722cda0d216,5.635086e-07,1
1c335fd31eeb,4.5015133e-07,1
ebf4764cae54,5.2066963e-07,1
7f8e7fdc0ef9,4.13231e-07,1
b1a17896fe9b,3.4461885e-07,1
165831ed0c69,4.103041e-07,1
b096878a475f,3.0712792e-07,1
f28ad0c6bc73,5.4009354e-07,1
e6aff364dba2,3.1827133e-07,1
bcf7887b0d5b,4.0898203e-07,1
07fd10c4d4e2,1.6193782e-07,1
d5b39dd0a8fe,3.3995514e-07,1
6760be5a4e4d,2.915664e-07,1
3de1ce094d8a,9.01153e-07,1
a2947b0d2988,7.79987e-07,1
4741ee59175f,8.987099e-07,1
f67550750549,9.2513073e-07,1
d6172f93d37a,7.31815e-07,1
1e9ca8d4a173,9.4041906e-07,1
79d6aeb30558,9.0976056e-07,1
fcdaa67d984a,8.663769e-07,1
84585426f3a3,7.484556e-07,1
9c6b6c677a98,6.3243175e-07,1
992dfb994df6,5.994345e-07,1
f817aded2d70,5.611332e-07,1
95d0cdbab03d,5.3575974e-07,1
12ef26d1d009,5.5260426e-07,1
faf71b1d19c9,3.9186472e-07,1
2c6a50c7197f,6.350419e-07,1
bfb143855fce,8.0891107e-07,1
1571243c3bec,7.42023e-07,1
044824015fbe,1.0959658e-06,1
9c20077701a2,1.1441973e-06,1
d88eecfa38fc,7.394867e-07,1
805789fe06a1,8.736741e-07,1
e66b96847893,5.051635e-07,1
133e9360ed82,7.343334e-07,1
858e2eec93a3,7.452495e-07,1
6d0bee011eda,4.841249e-07,1
718c517e290c,3.93402e-07,1
de1cec3927f8,5.648102e-07,1
fb906e9e9327,9.441656e-07,1
acd5a078482a,5.5754833e-07,1
864e5799a7df,6.97675e-07,1
2d514b39ec8e,8.0407057e-07,1
baed8bcb51cc,4.8369975e-07,1
d803345907c7,6.3123326e-07,1
829eb8e98287,9.614281e-07,1
cd189b4c1e16,1.0599505e-06,1
869a3aaa4b70,1.1270475e-06,1
31febf7aa86c,1.0375295e-06,1
8047544ad941,8.967077e-07,1
07f9a0183534,8.413406e-07,1
d07a70592b6e,7.449924e-07,1
b53942808c49,6.9737723e-07,1
433b6545e802,8.214925e-07,1
279f4b228ff4,8.253967e-07,1
05e223f5d4b8,6.121332e-07,1
1236fe1ca4e7,3.8447055e-07,1
4b5123ab0454,6.250999e-07,1
8e561d6f93a1,3.2416142e-07,1
aac7b8dde14b,6.2475993e-07,1
cf3b99d03115,5.742519e-07,1
c0dd57c84c71,7.3398854e-07,1
a72849f3b8dc,7.1796194e-07,1
a00551e49089,7.719136e-07,1
e5281a845420,9.1652623e-07,1
b20a01604242,4.6315725e-07,1
f6614abe4711,4.5579384e-07,1
3051634335ad,5.7933005e-07,1
f6fa86f6f3ce,3.824721e-07,1
c4f322e8f9da,5.0715045e-07,1
d375a7244a15,3.9286226e-07,1
e3e70a006f78,3.2092e-07,1
1809e7ab7491,5.928181e-07,1
b76aa6653ac2,5.304322e-07,1
3dad889476ea,8.7095077e-07,1
623d02cc31ad,6.97306e-07,1
62806833ca63,9.2380037e-07,1
9a600841fb84,9.916191e-07,1
6136b8a7c77b,7.0725315e-07,1
cac45ca934d2,7.806834e-07,1
792d366ff0fe,6.064265e-07,1
aac606d30809,4.0001206e-07,1
af3abfaa781e,5.159232e-07,1
6a934cd5d75d,4.0209588e-07,1
de277c5bcf4b,3.3726357e-07,1
c35049f49f78,3.5302696e-07,1
d9ef712c4ee1,3.1049348e-07,1
23279e603de3,5.321596e-07,1
8278b909a15d,7.1874592e-06,1
bbede4cbb8da,8.504122e-06,1
305052dde8c6,8.866274e-06,1
b7812a6e8e2b,7.154436e-06,1
9d59a521e821,3.3965043e-06,1
fa63544f89f0,5.2384034e-06,1
2474674d2809,3.9394786e-06,1
8b4260e641bd,2.0814787e-06,1
fafaa28220d2,4.0350606e-06,1
ab594b433185,2.6847633e-06,1
a32b5a80d0bb,2.5101467e-06,1
a000b15391fe,2.3216344e-06,1
fb485d52bf6c,3.159819e-06,1
68d591abe5a7,1.9156103e-06,1
a2f9da84f45a,1.8892913e-06,1
7aef77f2372d,2.256836e-06,1
accc49469378,2.5196332e-06,1
cd17a5780a90,7.501847e-07,1
51c10c164e6e,6.2027846e-07,1
f5ed0a6dfb9e,9.77454e-07,1
c7087fe7f99c,8.6344875e-07,1
e124ee83ffd0,1.9509907e-06,1
43ad634cf5d0,2.4070891e-06,1
b24c866a8d7c,1.9473862e-06,1
72d021915602,1.9080044e-06,1
5b6fee733019,2.2257868e-06,1
0e2661872244,8.7338645e-07,1
2571502b0054,6.2042847e-07,1
373ffe6eaa15,8.1804495e-07,1
d33af42339cb,1.1430976e-06,1
a9acdb967454,9.4918664e-07,1
0e9a7030228c,7.606031e-07,1
b963016bbe01,9.908233e-07,1
736bbab42dee,1.046951e-06,1
37ac3859bbf3,7.3324355e-07,1
840ba11db212,1.1159486e-06,1
58cb1ceda832,1.1806759e-06,1
dba81b5c71b1,8.8146754e-07,1
39514112d69f,9.061751e-07,1
9245d74d8d81,8.7893403e-07,1
3b681c124579,9.594206e-07,1
6b0d15ec8023,6.441361e-07,1
053e79dcf956,7.2188027e-07,1
c13a05d858b2,1.0093232e-06,1
dcedee780766,6.775969e-07,1
10f445329215,8.3463243e-07,1
c09cd8ce8530,1.1655994e-06,1
216332fb538d,1.2384198e-06,1
230caed0b7d8,1.144871e-06,1
93ca2d823f0e,1.3342806e-06,1
b4a80b739b31,1.2915579e-06,1
4831cb3c8d12,1.2749479e-06,1
3724324f3030,1.1722213e-06,1
9194191f6152,8.0494084e-07,1
0fcae3dc876e,9.538181e-07,1
efdfe58f1210,1.0122892e-06,1
b959a441f0cc,1.2152253e-06,1
53c5f1c838f3,1.1840601e-06,1
d7ce1c01b07f,1.5511011e-06,1
a24fc376cb6f,1.4754985e-06,1
fb08c1ebee67,1.824308e-06,1
0d1d0cc39a6a,1.1914212e-06,1
4070cb697d29,1.0881391e-06,1
0699fd89adff,1.0745613e-06,1
10a899061791,7.221266e-07,1
4e94b3c87e6a,4.319611e-07,1
ac9e6f5a7a0b,7.8117085e-07,1
b0d5714ddd1b,6.344636e-07,1
e8788dd8b171,3.765161e-07,1
b73b5e6d302d,8.5684485e-07,1
eae82b62437b,8.987864e-07,1
18393e1264f3,1.0297515e-06,1
7a97ff6592f3,1.3653244e-06,1
7d9ff61722a4,1.7766757e-06,1
edceef3f6a0e,9.900288e-07,1
04d26c1196ea,8.0310275e-07,1
4f1ddf15433e,1.5677207e-06,1
682a646abd14,1.4140875e-06,1
2b380b1b3711,1.3460818e-06,1
09b63d45c78c,1.1090367e-06,1
b3989f88eb31,8.3775706e-07,1
2270dadfe96c,9.1281777e-07,1
484a0e879529,1.171265e-06,1
0e721ba05f9f,1.0019971e-06,1
4f44a56f88dc,7.2844074e-07,1
8d247b2906b6,1.3070545e-06,1
9fca386e20dc,1.3004978e-06,1
2c155b711ca5,8.096369e-07,1
d3d1b83abf48,1.0712635e-06,1
94b4676270e5,9.382774e-07,1
8398740da8bd,1.1410403e-06,1
496573e574dd,1.6517394e-06,1
68356a8a1ee7,1.25057e-06,1
bee0ec809d38,9.878815e-07,1
be7c90300b9b,9.992245e-07,1
066382bc3825,6.572252e-07,1
4960cd63f758,6.124425e-07,1
51f2cfb4f91d,6.6558084e-07,1
c17b38b671ee,5.629044e-07,1
ee2c470d3a6a,6.952664e-07,1
64acdf47d5e5,5.20749e-07,1
b79e93ec211f,9.215742e-07,1
4714c44d66cd,8.5127516e-07,1
1421f50b758e,7.7219516e-07,1
1cfa3ed64acf,7.3491447e-07,1
6ba9f7b45589,7.645154e-07,1
fd44f67dbb79,5.249134e-07,1
b629da96c896,7.1829874e-07,1
77d114dcce72,8.3285414e-07,1
4327d322c2bc,8.063087e-07,1
20985f59908a,7.592059e-07,1
d0e3cf290e78,9.3603387e-07,1
536e733ab5ab,1.4371898e-06,1
79e44005a5b2,2.1718076e-06,1
8d77b50cf134,1.5221303e-06,1
1090ccc39160,2.3393807e-06,1
ee6f2abf90c1,2.3405926e-06,1
6e11cac84708,1.7054734e-06,1
865d49e551b1,1.524596e-06,1
c092367ef79a,1.2928084e-06,1
208c97da5f4b,9.687307e-07,1
e530757a0a34,7.672732e-07,1
12fe2c818744,1.2800413e-06,1
ae9693b682f2,6.9243134e-07,1
4807a9169998,9.33935e-07,1
4070db822034,1.0522117e-06,1
872bfcd5f13d,0.0013277208,1
2142e087dcaf,0.0013277201,1
98cd911f4e7f,0.0013273454,1
3385980c37a8,0.0013276255,1
39d08d83c191,0.0013283023,1
3bad5d238ce4,7.87584e-07,1
5deefdf9144e,1.2181291e-06,1
e44aac798cd2,1.0748388e-06,1
36b4f5e0cd01,1.3925936e-06,1
933218f24fc8,9.246495e-07,1
428af45dce86,1.0458388e-06,1
730e56977070,1.0387531e-06,1
fe0be3e8e919,8.547979e-07,1
68008911faf9,6.7743326e-07,1
f32036dc744a,8.80694e-07,1
2c69f1efa59a,7.848477e-07,1
f042d1b2099b,9.2331214e-07,1
740957a09cd4,1.1967061e-06,1
09f6bcc36cb3,7.5252643e-07,1
d462af134c1f,1.0623712e-06,1
34056e5069b8,0.0013756207,1
22a7f67de284,0.0013787189,1
4040f26d282c,0.0013796842,1
6af2b5fe1876,0.0013792693,1
f17a24bf1dda,0.0013934701,1
76022a06d9a5,2.512044e-05,1
30bde24d940e,2.460303e-05,1
692d52fe0e2f,2.4201634e-05,1
f39441d72a4b,2.379767e-05,1
44f1e9448a16,1.5509278e-06,1
83273edc44c2,1.676299e-05,1
c18d71b9854a,1.2552645e-05,1
bfe25d3d8b1b,1.1679192e-05,1
5bc1e77885f5,1.1920003e-05,1
fa5ad2584ade,6.5013996e-06,1
c5504b0cd058,5.3510377e-07,1
9287490a59df,1.0581161e-06,1
02adf373ee2b,9.741924e-07,1
1cf5d2643686,9.939348e-07,1
3a284b5095b0,9.460227e-07,1
8a94dc143d0b,7.9516195e-07,1
52a9dd11f239,8.8295576e-07,1
936ee7ed7842,1.477363e-06,1
00f4e287498a,1.555574e-06,1
59e7c4748469,3.4914083e-06,1
38bc8b122421,0.047463622,1
823944724436,0.1522405,1
acc0569741f6,0.17680769,1
e0788687894d,0.21045364,1
5859c0be56d3,0.21044596,1
593fb2bb5ba2,0.38698265,1
2f41014e312d,0.31419718,1
e7566633c2ce,0.29014325,1
3de7a3b49398,0.26164186,1
450b3a722ffd,0.27032536,1
94283d926122,0.09525443,1
d517c885d1a6,0.068758674,1
7358cae0cfdd,0.17497756,1
4aaf2eddda57,0.17258269,1
f50b8f4b8612,0.5049936,1
edd7b12a083c,0.55165166,1
a8fe5bb6a6ff,0.6150394,1
